dt,l1,geo,clm
2020/1/5 14:00,D:\WorkSpace\20200429\project\data\20200105\FY4A-_AGRI--_N_DISK_1047E_L1-_FDI-_MULT_NOM_20200105140000_20200105141459_4000M_V0001.HDF,D:\WorkSpace\20200429\project\data\20200105\FY4A-_AGRI--_N_DISK_1047E_L1-_GEO-_MULT_NOM_20200105140000_20200105141459_4000M_V0001.HDF,D:\WorkSpace\20200429\project\data\20200105\FY4A-_AGRI--_N_DISK_1047E_L2-_CLM-_MULT_NOM_20200105140000_20200105141459_4000M_V0001.NC
2020/1/5 14:45,D:\WorkSpace\20200429\project\data\20200105\FY4A-_AGRI--_N_DISK_1047E_L1-_FDI-_MULT_NOM_20200105144500_20200105145959_4000M_V0001.HDF,D:\WorkSpace\20200429\project\data\20200105\FY4A-_AGRI--_N_DISK_1047E_L1-_GEO-_MULT_NOM_20200105144500_20200105145959_4000M_V0001.HDF,D:\WorkSpace\20200429\project\data\20200105\FY4A-_AGRI--_N_DISK_1047E_L2-_CLM-_MULT_NOM_20200105144500_20200105145959_4000M_V0001.NC
2020/1/5 15:00,D:\WorkSpace\20200429\project\data\20200105\FY4A-_AGRI--_N_DISK_1047E_L1-_FDI-_MULT_NOM_20200105150000_20200105151459_4000M_V0001.HDF,D:\WorkSpace\20200429\project\data\20200105\FY4A-_AGRI--_N_DISK_1047E_L1-_GEO-_MULT_NOM_20200105150000_20200105151459_4000M_V0001.HDF,D:\WorkSpace\20200429\project\data\20200105\FY4A-_AGRI--_N_DISK_1047E_L2-_CLM-_MULT_NOM_20200105150000_20200105151459_4000M_V0001.NC
2020/1/5 15:15,D:\WorkSpace\20200429\project\data\20200105\FY4A-_AGRI--_N_DISK_1047E_L1-_FDI-_MULT_NOM_20200105151500_20200105152959_4000M_V0001.HDF,D:\WorkSpace\20200429\project\data\20200105\FY4A-_AGRI--_N_DISK_1047E_L1-_GEO-_MULT_NOM_20200105151500_20200105152959_4000M_V0001.HDF,D:\WorkSpace\20200429\project\data\20200105\FY4A-_AGRI--_N_DISK_1047E_L2-_CLM-_MULT_NOM_20200105151500_20200105152959_4000M_V0001.NC
2020/1/5 16:00,D:\WorkSpace\20200429\project\data\20200105\FY4A-_AGRI--_N_DISK_1047E_L1-_FDI-_MULT_NOM_20200105160000_20200105161459_4000M_V0001.HDF,D:\WorkSpace\20200429\project\data\20200105\FY4A-_AGRI--_N_DISK_1047E_L1-_GEO-_MULT_NOM_20200105160000_20200105161459_4000M_V0001.HDF,D:\WorkSpace\20200429\project\data\20200105\FY4A-_AGRI--_N_DISK_1047E_L2-_CLM-_MULT_NOM_20200105160000_20200105161459_4000M_V0001.NC
2020/1/5 17:00,D:\WorkSpace\20200429\project\data\20200105\FY4A-_AGRI--_N_DISK_1047E_L1-_FDI-_MULT_NOM_20200105170000_20200105171459_4000M_V0001.HDF,D:\WorkSpace\20200429\project\data\20200105\FY4A-_AGRI--_N_DISK_1047E_L1-_GEO-_MULT_NOM_20200105170000_20200105171459_4000M_V0001.HDF,D:\WorkSpace\20200429\project\data\20200105\FY4A-_AGRI--_N_DISK_1047E_L2-_CLM-_MULT_NOM_20200105170000_20200105171459_4000M_V0001.NC
2020/1/5 17:45,D:\WorkSpace\20200429\project\data\20200105\FY4A-_AGRI--_N_DISK_1047E_L1-_FDI-_MULT_NOM_20200105174500_20200105175959_4000M_V0001.HDF,D:\WorkSpace\20200429\project\data\20200105\FY4A-_AGRI--_N_DISK_1047E_L1-_GEO-_MULT_NOM_20200105174500_20200105175959_4000M_V0001.HDF,D:\WorkSpace\20200429\project\data\20200105\FY4A-_AGRI--_N_DISK_1047E_L2-_CLM-_MULT_NOM_20200105174500_20200105175959_4000M_V0001.NC
2020/1/5 18:00,D:\WorkSpace\20200429\project\data\20200105\FY4A-_AGRI--_N_DISK_1047E_L1-_FDI-_MULT_NOM_20200105180000_20200105181459_4000M_V0001.HDF,D:\WorkSpace\20200429\project\data\20200105\FY4A-_AGRI--_N_DISK_1047E_L1-_GEO-_MULT_NOM_20200105180000_20200105181459_4000M_V0001.HDF,D:\WorkSpace\20200429\project\data\20200105\FY4A-_AGRI--_N_DISK_1047E_L2-_CLM-_MULT_NOM_20200105180000_20200105181459_4000M_V0001.NC
2020/1/5 18:15,D:\WorkSpace\20200429\project\data\20200105\FY4A-_AGRI--_N_DISK_1047E_L1-_FDI-_MULT_NOM_20200105181500_20200105182959_4000M_V0001.HDF,D:\WorkSpace\20200429\project\data\20200105\FY4A-_AGRI--_N_DISK_1047E_L1-_GEO-_MULT_NOM_20200105181500_20200105182959_4000M_V0001.HDF,D:\WorkSpace\20200429\project\data\20200105\FY4A-_AGRI--_N_DISK_1047E_L2-_CLM-_MULT_NOM_20200105181500_20200105182959_4000M_V0001.NC
2020/1/5 19:00,D:\WorkSpace\20200429\project\data\20200105\FY4A-_AGRI--_N_DISK_1047E_L1-_FDI-_MULT_NOM_20200105190000_20200105191459_4000M_V0001.HDF,D:\WorkSpace\20200429\project\data\20200105\FY4A-_AGRI--_N_DISK_1047E_L1-_GEO-_MULT_NOM_20200105190000_20200105191459_4000M_V0001.HDF,D:\WorkSpace\20200429\project\data\20200105\FY4A-_AGRI--_N_DISK_1047E_L2-_CLM-_MULT_NOM_20200105190000_20200105191459_4000M_V0001.NC
2020/1/5 20:00,D:\WorkSpace\20200429\project\data\20200105\FY4A-_AGRI--_N_DISK_1047E_L1-_FDI-_MULT_NOM_20200105200000_20200105201459_4000M_V0001.HDF,D:\WorkSpace\20200429\project\data\20200105\FY4A-_AGRI--_N_DISK_1047E_L1-_GEO-_MULT_NOM_20200105200000_20200105201459_4000M_V0001.HDF,D:\WorkSpace\20200429\project\data\20200105\FY4A-_AGRI--_N_DISK_1047E_L2-_CLM-_MULT_NOM_20200105200000_20200105201459_4000M_V0001.NC
2020/1/5 20:45,D:\WorkSpace\20200429\project\data\20200105\FY4A-_AGRI--_N_DISK_1047E_L1-_FDI-_MULT_NOM_20200105204500_20200105205959_4000M_V0001.HDF,D:\WorkSpace\20200429\project\data\20200105\FY4A-_AGRI--_N_DISK_1047E_L1-_GEO-_MULT_NOM_20200105204500_20200105205959_4000M_V0001.HDF,D:\WorkSpace\20200429\project\data\20200105\FY4A-_AGRI--_N_DISK_1047E_L2-_CLM-_MULT_NOM_20200105204500_20200105205959_4000M_V0001.NC
2020/1/5 21:00,D:\WorkSpace\20200429\project\data\20200105\FY4A-_AGRI--_N_DISK_1047E_L1-_FDI-_MULT_NOM_20200105210000_20200105211459_4000M_V0001.HDF,D:\WorkSpace\20200429\project\data\20200105\FY4A-_AGRI--_N_DISK_1047E_L1-_GEO-_MULT_NOM_20200105210000_20200105211459_4000M_V0001.HDF,D:\WorkSpace\20200429\project\data\20200105\FY4A-_AGRI--_N_DISK_1047E_L2-_CLM-_MULT_NOM_20200105210000_20200105211459_4000M_V0001.NC
2020/1/5 21:15,D:\WorkSpace\20200429\project\data\20200105\FY4A-_AGRI--_N_DISK_1047E_L1-_FDI-_MULT_NOM_20200105211500_20200105212959_4000M_V0001.HDF,D:\WorkSpace\20200429\project\data\20200105\FY4A-_AGRI--_N_DISK_1047E_L1-_GEO-_MULT_NOM_20200105211500_20200105212959_4000M_V0001.HDF,D:\WorkSpace\20200429\project\data\20200105\FY4A-_AGRI--_N_DISK_1047E_L2-_CLM-_MULT_NOM_20200105211500_20200105212959_4000M_V0001.NC
2020/1/5 22:00,D:\WorkSpace\20200429\project\data\20200105\FY4A-_AGRI--_N_DISK_1047E_L1-_FDI-_MULT_NOM_20200105220000_20200105221459_4000M_V0001.HDF,D:\WorkSpace\20200429\project\data\20200105\FY4A-_AGRI--_N_DISK_1047E_L1-_GEO-_MULT_NOM_20200105220000_20200105221459_4000M_V0001.HDF,D:\WorkSpace\20200429\project\data\20200105\FY4A-_AGRI--_N_DISK_1047E_L2-_CLM-_MULT_NOM_20200105220000_20200105221459_4000M_V0001.NC
2020/1/5 23:00,D:\WorkSpace\20200429\project\data\20200105\FY4A-_AGRI--_N_DISK_1047E_L1-_FDI-_MULT_NOM_20200105230000_20200105231459_4000M_V0001.HDF,D:\WorkSpace\20200429\project\data\20200105\FY4A-_AGRI--_N_DISK_1047E_L1-_GEO-_MULT_NOM_20200105230000_20200105231459_4000M_V0001.HDF,D:\WorkSpace\20200429\project\data\20200105\FY4A-_AGRI--_N_DISK_1047E_L2-_CLM-_MULT_NOM_20200105230000_20200105231459_4000M_V0001.NC
2020/1/5 23:45,D:\WorkSpace\20200429\project\data\20200105\FY4A-_AGRI--_N_DISK_1047E_L1-_FDI-_MULT_NOM_20200105234500_20200105235959_4000M_V0001.HDF,D:\WorkSpace\20200429\project\data\20200105\FY4A-_AGRI--_N_DISK_1047E_L1-_GEO-_MULT_NOM_20200105234500_20200105235959_4000M_V0001.HDF,D:\WorkSpace\20200429\project\data\20200105\FY4A-_AGRI--_N_DISK_1047E_L2-_CLM-_MULT_NOM_20200105234500_20200105235959_4000M_V0001.NC
2020/1/6 0:00,D:\WorkSpace\20200429\project\data\20200106\FY4A-_AGRI--_N_DISK_1047E_L1-_FDI-_MULT_NOM_20200106000000_20200106001459_4000M_V0001.HDF,D:\WorkSpace\20200429\project\data\20200106\FY4A-_AGRI--_N_DISK_1047E_L1-_GEO-_MULT_NOM_20200106000000_20200106001459_4000M_V0001.HDF,D:\WorkSpace\20200429\project\data\20200106\FY4A-_AGRI--_N_DISK_1047E_L2-_CLM-_MULT_NOM_20200106000000_20200106001459_4000M_V0001.NC
2020/1/6 0:15,D:\WorkSpace\20200429\project\data\20200106\FY4A-_AGRI--_N_DISK_1047E_L1-_FDI-_MULT_NOM_20200106001500_20200106002959_4000M_V0001.HDF,D:\WorkSpace\20200429\project\data\20200106\FY4A-_AGRI--_N_DISK_1047E_L1-_GEO-_MULT_NOM_20200106001500_20200106002959_4000M_V0001.HDF,D:\WorkSpace\20200429\project\data\20200106\FY4A-_AGRI--_N_DISK_1047E_L2-_CLM-_MULT_NOM_20200106001500_20200106002959_4000M_V0001.NC
2020/1/6 1:00,D:\WorkSpace\20200429\project\data\20200106\FY4A-_AGRI--_N_DISK_1047E_L1-_FDI-_MULT_NOM_20200106010000_20200106011459_4000M_V0001.HDF,D:\WorkSpace\20200429\project\data\20200106\FY4A-_AGRI--_N_DISK_1047E_L1-_GEO-_MULT_NOM_20200106010000_20200106011459_4000M_V0001.HDF,D:\WorkSpace\20200429\project\data\20200106\FY4A-_AGRI--_N_DISK_1047E_L2-_CLM-_MULT_NOM_20200106010000_20200106011459_4000M_V0001.NC
2020/1/6 2:00,D:\WorkSpace\20200429\project\data\20200106\FY4A-_AGRI--_N_DISK_1047E_L1-_FDI-_MULT_NOM_20200106020000_20200106021459_4000M_V0001.HDF,D:\WorkSpace\20200429\project\data\20200106\FY4A-_AGRI--_N_DISK_1047E_L1-_GEO-_MULT_NOM_20200106020000_20200106021459_4000M_V0001.HDF,D:\WorkSpace\20200429\project\data\20200106\FY4A-_AGRI--_N_DISK_1047E_L2-_CLM-_MULT_NOM_20200106020000_20200106021459_4000M_V0001.NC
2020/1/6 2:45,D:\WorkSpace\20200429\project\data\20200106\FY4A-_AGRI--_N_DISK_1047E_L1-_FDI-_MULT_NOM_20200106024500_20200106025959_4000M_V0001.HDF,D:\WorkSpace\20200429\project\data\20200106\FY4A-_AGRI--_N_DISK_1047E_L1-_GEO-_MULT_NOM_20200106024500_20200106025959_4000M_V0001.HDF,D:\WorkSpace\20200429\project\data\20200106\FY4A-_AGRI--_N_DISK_1047E_L2-_CLM-_MULT_NOM_20200106024500_20200106025959_4000M_V0001.NC
2020/1/6 3:00,D:\WorkSpace\20200429\project\data\20200106\FY4A-_AGRI--_N_DISK_1047E_L1-_FDI-_MULT_NOM_20200106030000_20200106031459_4000M_V0001.HDF,D:\WorkSpace\20200429\project\data\20200106\FY4A-_AGRI--_N_DISK_1047E_L1-_GEO-_MULT_NOM_20200106030000_20200106031459_4000M_V0001.HDF,D:\WorkSpace\20200429\project\data\20200106\FY4A-_AGRI--_N_DISK_1047E_L2-_CLM-_MULT_NOM_20200106030000_20200106031459_4000M_V0001.NC
2020/1/6 3:15,D:\WorkSpace\20200429\project\data\20200106\FY4A-_AGRI--_N_DISK_1047E_L1-_FDI-_MULT_NOM_20200106031500_20200106032959_4000M_V0001.HDF,D:\WorkSpace\20200429\project\data\20200106\FY4A-_AGRI--_N_DISK_1047E_L1-_GEO-_MULT_NOM_20200106031500_20200106032959_4000M_V0001.HDF,D:\WorkSpace\20200429\project\data\20200106\FY4A-_AGRI--_N_DISK_1047E_L2-_CLM-_MULT_NOM_20200106031500_20200106032959_4000M_V0001.NC
2020/1/6 4:00,D:\WorkSpace\20200429\project\data\20200106\FY4A-_AGRI--_N_DISK_1047E_L1-_FDI-_MULT_NOM_20200106040000_20200106041459_4000M_V0001.HDF,D:\WorkSpace\20200429\project\data\20200106\FY4A-_AGRI--_N_DISK_1047E_L1-_GEO-_MULT_NOM_20200106040000_20200106041459_4000M_V0001.HDF,D:\WorkSpace\20200429\project\data\20200106\FY4A-_AGRI--_N_DISK_1047E_L2-_CLM-_MULT_NOM_20200106040000_20200106041459_4000M_V0001.NC
2020/1/6 5:00,D:\WorkSpace\20200429\project\data\20200106\FY4A-_AGRI--_N_DISK_1047E_L1-_FDI-_MULT_NOM_20200106050000_20200106051459_4000M_V0001.HDF,D:\WorkSpace\20200429\project\data\20200106\FY4A-_AGRI--_N_DISK_1047E_L1-_GEO-_MULT_NOM_20200106050000_20200106051459_4000M_V0001.HDF,D:\WorkSpace\20200429\project\data\20200106\FY4A-_AGRI--_N_DISK_1047E_L2-_CLM-_MULT_NOM_20200106050000_20200106051459_4000M_V0001.NC
2020/1/6 5:45,D:\WorkSpace\20200429\project\data\20200106\FY4A-_AGRI--_N_DISK_1047E_L1-_FDI-_MULT_NOM_20200106054500_20200106055959_4000M_V0001.HDF,D:\WorkSpace\20200429\project\data\20200106\FY4A-_AGRI--_N_DISK_1047E_L1-_GEO-_MULT_NOM_20200106054500_20200106055959_4000M_V0001.HDF,D:\WorkSpace\20200429\project\data\20200106\FY4A-_AGRI--_N_DISK_1047E_L2-_CLM-_MULT_NOM_20200106054500_20200106055959_4000M_V0001.NC
2020/1/6 6:00,D:\WorkSpace\20200429\project\data\20200106\FY4A-_AGRI--_N_DISK_1047E_L1-_FDI-_MULT_NOM_20200106060000_20200106061459_4000M_V0001.HDF,D:\WorkSpace\20200429\project\data\20200106\FY4A-_AGRI--_N_DISK_1047E_L1-_GEO-_MULT_NOM_20200106060000_20200106061459_4000M_V0001.HDF,D:\WorkSpace\20200429\project\data\20200106\FY4A-_AGRI--_N_DISK_1047E_L2-_CLM-_MULT_NOM_20200106060000_20200106061459_4000M_V0001.NC
2020/1/6 6:15,D:\WorkSpace\20200429\project\data\20200106\FY4A-_AGRI--_N_DISK_1047E_L1-_FDI-_MULT_NOM_20200106061500_20200106062959_4000M_V0001.HDF,D:\WorkSpace\20200429\project\data\20200106\FY4A-_AGRI--_N_DISK_1047E_L1-_GEO-_MULT_NOM_20200106061500_20200106062959_4000M_V0001.HDF,D:\WorkSpace\20200429\project\data\20200106\FY4A-_AGRI--_N_DISK_1047E_L2-_CLM-_MULT_NOM_20200106061500_20200106062959_4000M_V0001.NC
2020/1/6 7:00,D:\WorkSpace\20200429\project\data\20200106\FY4A-_AGRI--_N_DISK_1047E_L1-_FDI-_MULT_NOM_20200106070000_20200106071459_4000M_V0001.HDF,D:\WorkSpace\20200429\project\data\20200106\FY4A-_AGRI--_N_DISK_1047E_L1-_GEO-_MULT_NOM_20200106070000_20200106071459_4000M_V0001.HDF,D:\WorkSpace\20200429\project\data\20200106\FY4A-_AGRI--_N_DISK_1047E_L2-_CLM-_MULT_NOM_20200106070000_20200106071459_4000M_V0001.NC
2020/1/6 8:00,D:\WorkSpace\20200429\project\data\20200106\FY4A-_AGRI--_N_DISK_1047E_L1-_FDI-_MULT_NOM_20200106080000_20200106081459_4000M_V0001.HDF,D:\WorkSpace\20200429\project\data\20200106\FY4A-_AGRI--_N_DISK_1047E_L1-_GEO-_MULT_NOM_20200106080000_20200106081459_4000M_V0001.HDF,D:\WorkSpace\20200429\project\data\20200106\FY4A-_AGRI--_N_DISK_1047E_L2-_CLM-_MULT_NOM_20200106080000_20200106081459_4000M_V0001.NC
2020/1/6 8:45,D:\WorkSpace\20200429\project\data\20200106\FY4A-_AGRI--_N_DISK_1047E_L1-_FDI-_MULT_NOM_20200106084500_20200106085959_4000M_V0001.HDF,D:\WorkSpace\20200429\project\data\20200106\FY4A-_AGRI--_N_DISK_1047E_L1-_GEO-_MULT_NOM_20200106084500_20200106085959_4000M_V0001.HDF,D:\WorkSpace\20200429\project\data\20200106\FY4A-_AGRI--_N_DISK_1047E_L2-_CLM-_MULT_NOM_20200106084500_20200106085959_4000M_V0001.NC
2020/1/6 9:00,D:\WorkSpace\20200429\project\data\20200106\FY4A-_AGRI--_N_DISK_1047E_L1-_FDI-_MULT_NOM_20200106090000_20200106091459_4000M_V0001.HDF,D:\WorkSpace\20200429\project\data\20200106\FY4A-_AGRI--_N_DISK_1047E_L1-_GEO-_MULT_NOM_20200106090000_20200106091459_4000M_V0001.HDF,D:\WorkSpace\20200429\project\data\20200106\FY4A-_AGRI--_N_DISK_1047E_L2-_CLM-_MULT_NOM_20200106090000_20200106091459_4000M_V0001.NC
2020/1/6 9:15,D:\WorkSpace\20200429\project\data\20200106\FY4A-_AGRI--_N_DISK_1047E_L1-_FDI-_MULT_NOM_20200106091500_20200106092959_4000M_V0001.HDF,D:\WorkSpace\20200429\project\data\20200106\FY4A-_AGRI--_N_DISK_1047E_L1-_GEO-_MULT_NOM_20200106091500_20200106092959_4000M_V0001.HDF,D:\WorkSpace\20200429\project\data\20200106\FY4A-_AGRI--_N_DISK_1047E_L2-_CLM-_MULT_NOM_20200106091500_20200106092959_4000M_V0001.NC
2020/1/6 10:00,D:\WorkSpace\20200429\project\data\20200106\FY4A-_AGRI--_N_DISK_1047E_L1-_FDI-_MULT_NOM_20200106100000_20200106101459_4000M_V0001.HDF,D:\WorkSpace\20200429\project\data\20200106\FY4A-_AGRI--_N_DISK_1047E_L1-_GEO-_MULT_NOM_20200106100000_20200106101459_4000M_V0001.HDF,D:\WorkSpace\20200429\project\data\20200106\FY4A-_AGRI--_N_DISK_1047E_L2-_CLM-_MULT_NOM_20200106100000_20200106101459_4000M_V0001.NC
2020/1/6 11:00,D:\WorkSpace\20200429\project\data\20200106\FY4A-_AGRI--_N_DISK_1047E_L1-_FDI-_MULT_NOM_20200106110000_20200106111459_4000M_V0001.HDF,D:\WorkSpace\20200429\project\data\20200106\FY4A-_AGRI--_N_DISK_1047E_L1-_GEO-_MULT_NOM_20200106110000_20200106111459_4000M_V0001.HDF,D:\WorkSpace\20200429\project\data\20200106\FY4A-_AGRI--_N_DISK_1047E_L2-_CLM-_MULT_NOM_20200106110000_20200106111459_4000M_V0001.NC
2020/1/6 11:45,D:\WorkSpace\20200429\project\data\20200106\FY4A-_AGRI--_N_DISK_1047E_L1-_FDI-_MULT_NOM_20200106114500_20200106115959_4000M_V0001.HDF,D:\WorkSpace\20200429\project\data\20200106\FY4A-_AGRI--_N_DISK_1047E_L1-_GEO-_MULT_NOM_20200106114500_20200106115959_4000M_V0001.HDF,D:\WorkSpace\20200429\project\data\20200106\FY4A-_AGRI--_N_DISK_1047E_L2-_CLM-_MULT_NOM_20200106114500_20200106115959_4000M_V0001.NC
2020/1/6 12:00,D:\WorkSpace\20200429\project\data\20200106\FY4A-_AGRI--_N_DISK_1047E_L1-_FDI-_MULT_NOM_20200106120000_20200106121459_4000M_V0001.HDF,D:\WorkSpace\20200429\project\data\20200106\FY4A-_AGRI--_N_DISK_1047E_L1-_GEO-_MULT_NOM_20200106120000_20200106121459_4000M_V0001.HDF,D:\WorkSpace\20200429\project\data\20200106\FY4A-_AGRI--_N_DISK_1047E_L2-_CLM-_MULT_NOM_20200106120000_20200106121459_4000M_V0001.NC
2020/1/6 12:15,D:\WorkSpace\20200429\project\data\20200106\FY4A-_AGRI--_N_DISK_1047E_L1-_FDI-_MULT_NOM_20200106121500_20200106122959_4000M_V0001.HDF,D:\WorkSpace\20200429\project\data\20200106\FY4A-_AGRI--_N_DISK_1047E_L1-_GEO-_MULT_NOM_20200106121500_20200106122959_4000M_V0001.HDF,D:\WorkSpace\20200429\project\data\20200106\FY4A-_AGRI--_N_DISK_1047E_L2-_CLM-_MULT_NOM_20200106121500_20200106122959_4000M_V0001.NC
2020/1/6 13:00,D:\WorkSpace\20200429\project\data\20200106\FY4A-_AGRI--_N_DISK_1047E_L1-_FDI-_MULT_NOM_20200106130000_20200106131459_4000M_V0001.HDF,D:\WorkSpace\20200429\project\data\20200106\FY4A-_AGRI--_N_DISK_1047E_L1-_GEO-_MULT_NOM_20200106130000_20200106131459_4000M_V0001.HDF,D:\WorkSpace\20200429\project\data\20200106\FY4A-_AGRI--_N_DISK_1047E_L2-_CLM-_MULT_NOM_20200106130000_20200106131459_4000M_V0001.NC
2020/1/6 14:00,D:\WorkSpace\20200429\project\data\20200106\FY4A-_AGRI--_N_DISK_1047E_L1-_FDI-_MULT_NOM_20200106140000_20200106141459_4000M_V0001.HDF,D:\WorkSpace\20200429\project\data\20200106\FY4A-_AGRI--_N_DISK_1047E_L1-_GEO-_MULT_NOM_20200106140000_20200106141459_4000M_V0001.HDF,D:\WorkSpace\20200429\project\data\20200106\FY4A-_AGRI--_N_DISK_1047E_L2-_CLM-_MULT_NOM_20200106140000_20200106141459_4000M_V0001.NC
2020/1/6 14:45,D:\WorkSpace\20200429\project\data\20200106\FY4A-_AGRI--_N_DISK_1047E_L1-_FDI-_MULT_NOM_20200106144500_20200106145959_4000M_V0001.HDF,D:\WorkSpace\20200429\project\data\20200106\FY4A-_AGRI--_N_DISK_1047E_L1-_GEO-_MULT_NOM_20200106144500_20200106145959_4000M_V0001.HDF,D:\WorkSpace\20200429\project\data\20200106\FY4A-_AGRI--_N_DISK_1047E_L2-_CLM-_MULT_NOM_20200106144500_20200106145959_4000M_V0001.NC
2020/1/6 15:00,D:\WorkSpace\20200429\project\data\20200106\FY4A-_AGRI--_N_DISK_1047E_L1-_FDI-_MULT_NOM_20200106150000_20200106151459_4000M_V0001.HDF,D:\WorkSpace\20200429\project\data\20200106\FY4A-_AGRI--_N_DISK_1047E_L1-_GEO-_MULT_NOM_20200106150000_20200106151459_4000M_V0001.HDF,D:\WorkSpace\20200429\project\data\20200106\FY4A-_AGRI--_N_DISK_1047E_L2-_CLM-_MULT_NOM_20200106150000_20200106151459_4000M_V0001.NC
2020/1/6 15:15,D:\WorkSpace\20200429\project\data\20200106\FY4A-_AGRI--_N_DISK_1047E_L1-_FDI-_MULT_NOM_20200106151500_20200106152959_4000M_V0001.HDF,D:\WorkSpace\20200429\project\data\20200106\FY4A-_AGRI--_N_DISK_1047E_L1-_GEO-_MULT_NOM_20200106151500_20200106152959_4000M_V0001.HDF,D:\WorkSpace\20200429\project\data\20200106\FY4A-_AGRI--_N_DISK_1047E_L2-_CLM-_MULT_NOM_20200106151500_20200106152959_4000M_V0001.NC
2020/1/6 16:00,D:\WorkSpace\20200429\project\data\20200106\FY4A-_AGRI--_N_DISK_1047E_L1-_FDI-_MULT_NOM_20200106160000_20200106161459_4000M_V0001.HDF,D:\WorkSpace\20200429\project\data\20200106\FY4A-_AGRI--_N_DISK_1047E_L1-_GEO-_MULT_NOM_20200106160000_20200106161459_4000M_V0001.HDF,D:\WorkSpace\20200429\project\data\20200106\FY4A-_AGRI--_N_DISK_1047E_L2-_CLM-_MULT_NOM_20200106160000_20200106161459_4000M_V0001.NC
2020/1/6 17:00,D:\WorkSpace\20200429\project\data\20200106\FY4A-_AGRI--_N_DISK_1047E_L1-_FDI-_MULT_NOM_20200106170000_20200106171459_4000M_V0001.HDF,D:\WorkSpace\20200429\project\data\20200106\FY4A-_AGRI--_N_DISK_1047E_L1-_GEO-_MULT_NOM_20200106170000_20200106171459_4000M_V0001.HDF,D:\WorkSpace\20200429\project\data\20200106\FY4A-_AGRI--_N_DISK_1047E_L2-_CLM-_MULT_NOM_20200106170000_20200106171459_4000M_V0001.NC
2020/1/6 17:45,D:\WorkSpace\20200429\project\data\20200106\FY4A-_AGRI--_N_DISK_1047E_L1-_FDI-_MULT_NOM_20200106174500_20200106175959_4000M_V0001.HDF,D:\WorkSpace\20200429\project\data\20200106\FY4A-_AGRI--_N_DISK_1047E_L1-_GEO-_MULT_NOM_20200106174500_20200106175959_4000M_V0001.HDF,D:\WorkSpace\20200429\project\data\20200106\FY4A-_AGRI--_N_DISK_1047E_L2-_CLM-_MULT_NOM_20200106174500_20200106175959_4000M_V0001.NC
2020/1/6 18:00,D:\WorkSpace\20200429\project\data\20200106\FY4A-_AGRI--_N_DISK_1047E_L1-_FDI-_MULT_NOM_20200106180000_20200106181459_4000M_V0001.HDF,D:\WorkSpace\20200429\project\data\20200106\FY4A-_AGRI--_N_DISK_1047E_L1-_GEO-_MULT_NOM_20200106180000_20200106181459_4000M_V0001.HDF,D:\WorkSpace\20200429\project\data\20200106\FY4A-_AGRI--_N_DISK_1047E_L2-_CLM-_MULT_NOM_20200106180000_20200106181459_4000M_V0001.NC
2020/1/6 18:15,D:\WorkSpace\20200429\project\data\20200106\FY4A-_AGRI--_N_DISK_1047E_L1-_FDI-_MULT_NOM_20200106181500_20200106182959_4000M_V0001.HDF,D:\WorkSpace\20200429\project\data\20200106\FY4A-_AGRI--_N_DISK_1047E_L1-_GEO-_MULT_NOM_20200106181500_20200106182959_4000M_V0001.HDF,D:\WorkSpace\20200429\project\data\20200106\FY4A-_AGRI--_N_DISK_1047E_L2-_CLM-_MULT_NOM_20200106181500_20200106182959_4000M_V0001.NC
2020/1/6 19:00,D:\WorkSpace\20200429\project\data\20200106\FY4A-_AGRI--_N_DISK_1047E_L1-_FDI-_MULT_NOM_20200106190000_20200106191459_4000M_V0001.HDF,D:\WorkSpace\20200429\project\data\20200106\FY4A-_AGRI--_N_DISK_1047E_L1-_GEO-_MULT_NOM_20200106190000_20200106191459_4000M_V0001.HDF,D:\WorkSpace\20200429\project\data\20200106\FY4A-_AGRI--_N_DISK_1047E_L2-_CLM-_MULT_NOM_20200106190000_20200106191459_4000M_V0001.NC
2020/1/6 20:00,D:\WorkSpace\20200429\project\data\20200106\FY4A-_AGRI--_N_DISK_1047E_L1-_FDI-_MULT_NOM_20200106200000_20200106201459_4000M_V0001.HDF,D:\WorkSpace\20200429\project\data\20200106\FY4A-_AGRI--_N_DISK_1047E_L1-_GEO-_MULT_NOM_20200106200000_20200106201459_4000M_V0001.HDF,D:\WorkSpace\20200429\project\data\20200106\FY4A-_AGRI--_N_DISK_1047E_L2-_CLM-_MULT_NOM_20200106200000_20200106201459_4000M_V0001.NC
2020/1/6 20:45,D:\WorkSpace\20200429\project\data\20200106\FY4A-_AGRI--_N_DISK_1047E_L1-_FDI-_MULT_NOM_20200106204500_20200106205959_4000M_V0001.HDF,D:\WorkSpace\20200429\project\data\20200106\FY4A-_AGRI--_N_DISK_1047E_L1-_GEO-_MULT_NOM_20200106204500_20200106205959_4000M_V0001.HDF,D:\WorkSpace\20200429\project\data\20200106\FY4A-_AGRI--_N_DISK_1047E_L2-_CLM-_MULT_NOM_20200106204500_20200106205959_4000M_V0001.NC
